estacion,fechahora,370nm ng/m3 (ng/m3),BBP (%),CO (ppm),Dir Viento (Grados),Dir Viento 10M (Grados),HR (%),HR_2m (%),Humedad Inter (%),NO (ppb),NO2 (ppb),NOX (ppb),OZONO (ppb),PM10 (µg/m3),PM25 (µg/m3),Precipitacion (mm),Presion Baro (mmHg),Rad Solar (W/M²),SO2 (ppb),SO2 Envea (ppb),Tempe Inter (°C),Temperatura (°C),Temperatura 20M (°C),Temperatura 8M (°C),Vel Viento (m/s),Vel Viento 10M (m/s),eBC (µg/m3)
Suba,2025-10-05 14:00:00,,,0.37,107.0,,,,,2.3,3.9,6.3,20.0,43.7,5.0,0.0,,,0.6,,,19.9,,,3.1,,
Suba,2025-10-05 15:00:00,,,0.38,120.0,,,,,3.4,4.6,8.0,19.2,29.3,4.0,0.0,,,0.6,,,18.8,,,3.1,,
Suba,2025-10-05 16:00:00,,,0.35,118.0,,,,,2.4,3.7,6.1,18.8,21.2,4.0,0.0,,,0.6,,,18.8,,,3.5,,
Suba,2025-10-05 17:00:00,,,0.39,117.0,,,,,2.4,5.7,8.1,17.3,16.0,4.0,0.0,,,0.6,,,16.3,,,2.9,,
Suba,2025-10-05 18:00:00,,,0.46,96.0,,,,,3.8,10.1,14.0,13.6,11.5,0.0,0.0,,,0.6,,,14.8,,,3.1,,
Suba,2025-10-05 19:00:00,,,0.48,61.0,,,,,3.5,14.7,18.2,10.4,9.4,9.0,0.0,,,0.6,,,14.1,,,1.5,,
Suba,2025-10-05 20:00:00,,,0.53,32.0,,,,,5.7,15.4,21.2,7.7,,20.0,0.0,,,0.6,,,12.4,,,0.8,,
Suba,2025-10-05 21:00:00,,,0.44,20.0,,,,,2.5,14.9,17.5,5.9,,15.0,0.0,,,0.6,,,11.1,,,1.4,,
Suba,2025-10-05 22:00:00,,,0.51,49.0,,,,,3.6,16.9,20.6,4.4,14.0,14.0,0.0,,,1.5,,,10.4,,,1.0,,
Suba,2025-10-05 23:00:00,,,0.47,17.0,,,,,2.7,18.0,20.8,3.2,15.0,15.0,0.0,,,1.5,,,9.7,,,1.3,,
Suba,2025-10-06 00:00:00,,,0.42,38.0,,,,,5.9,18.2,24.2,3.3,14.5,13.0,0.0,,,2.0,,,9.3,,,1.2,,
Suba,2025-10-06 01:00:00,,,0.41,41.0,,,,,2.8,16.7,19.6,2.6,21.4,7.0,0.0,,,1.4,,,8.7,,,0.7,,
Suba,2025-10-06 02:00:00,,,0.41,39.0,,,,,5.3,19.3,24.7,2.0,17.3,9.0,0.0,,,2.4,,,8.6,,,1.0,,
Suba,2025-10-06 03:00:00,,,0.43,39.0,,,,,9.8,21.2,31.0,0.8,,19.0,0.0,,,2.5,,,8.3,,,1.2,,
Suba,2025-10-06 04:00:00,,,0.52,39.0,,,,,36.8,21.8,58.7,0.6,19.1,17.0,0.0,,,1.8,,,8.1,,,1.0,,
Suba,2025-10-06 05:00:00,,,0.63,19.0,,,,,46.4,20.7,67.1,0.6,33.0,26.0,0.0,,,2.0,,,7.6,,,1.4,,
Suba,2025-10-06 06:00:00,,,0.52,25.0,,,,,20.2,17.6,37.8,1.4,36.7,13.0,0.0,,,2.4,,,7.8,,,1.7,,
Suba,2025-10-06 07:00:00,,,0.58,9.0,,,,,18.3,14.7,33.0,3.0,39.9,27.0,0.0,,,3.8,,,9.1,,,1.4,,
Suba,2025-10-06 08:00:00,,,0.44,8.0,,,,,12.0,9.7,21.8,9.0,63.4,23.0,0.0,,,4.1,,,14.3,,,1.7,,
Suba,2025-10-06 09:00:00,,,0.35,352.0,,,,,4.5,6.6,11.1,15.5,58.8,13.0,0.0,,,3.3,,,18.4,,,1.9,,
Suba,2025-10-06 10:00:00,,,0.34,333.0,,,,,3.0,6.1,9.1,17.5,41.7,13.0,0.0,,,1.7,,,20.0,,,1.6,,
Suba,2025-10-06 11:00:00,,,0.29,24.0,,,,,1.7,3.8,5.5,18.1,47.8,7.0,0.0,,,0.9,,,18.6,,,2.7,,
Suba,2025-10-06 12:00:00,,,0.27,25.0,,,,,1.5,2.0,3.5,18.5,34.8,6.0,0.0,,,0.8,,,20.0,,,1.5,,
Suba,2025-10-06 13:00:00,,,0.29,33.0,,,,,1.4,1.8,3.2,19.2,38.3,6.0,0.0,,,0.7,,,22.3,,,1.7,,
Suba,2025-10-06 14:00:00,,,0.32,78.0,,,,,2.7,4.2,6.9,17.7,28.6,2.0,0.0,,,0.7,,,21.2,,,1.7,,
Suba,2025-10-06 15:00:00,,,0.35,247.0,,,,,1.4,3.9,5.3,21.9,29.3,19.0,0.0,,,1.0,,,20.2,,,0.9,,
Suba,2025-10-06 16:00:00,,,0.48,247.0,,,,,1.8,12.3,14.1,20.4,24.8,24.0,0.0,,,1.5,,,17.7,,,1.3,,
Suba,2025-10-06 17:00:00,,,0.48,249.0,,,,,0.9,10.7,11.6,20.7,26.1,24.0,0.0,,,1.4,,,16.5,,,1.4,,
Suba,2025-10-06 18:00:00,,,0.56,255.0,,,,,0.9,14.9,15.8,16.7,24.7,23.0,0.0,,,1.4,,,14.7,,,0.5,,
Suba,2025-10-06 19:00:00,,,0.67,335.0,,,,,4.1,27.0,31.2,7.0,34.0,34.0,0.0,,,1.3,,,13.6,,,0.8,,
Suba,2025-10-06 20:00:00,,,0.6,348.0,,,,,5.7,25.3,31.1,2.7,48.3,41.0,0.0,,,1.1,,,12.7,,,0.7,,
Suba,2025-10-06 21:00:00,,,0.51,6.0,,,,,5.5,19.6,25.2,2.2,89.8,18.0,0.0,,,1.0,,,11.7,,,1.2,,
Suba,2025-10-06 22:00:00,,,0.54,29.0,,,,,11.5,22.9,34.5,1.4,58.6,17.0,0.0,,,1.7,,,11.8,,,0.8,,
Suba,2025-10-06 23:00:00,,,0.44,21.0,,,,,4.6,20.8,25.4,1.0,59.3,13.0,0.0,,,2.8,,,11.4,,,1.1,,
Suba,2025-10-07 00:00:00,,,0.42,16.0,,,,,4.9,19.7,24.6,1.4,42.6,12.0,0.0,,,2.5,,,11.4,,,1.5,,
Suba,2025-10-07 01:00:00,,,0.37,35.0,,,,,1.6,15.2,16.8,3.1,40.4,10.0,2.4,,,1.4,,,11.4,,,1.6,,
Suba,2025-10-07 02:00:00,,,0.28,52.0,,,,,0.9,5.4,6.4,10.1,29.5,5.0,1.7,,,0.7,,,10.9,,,1.9,,
Suba,2025-10-07 03:00:00,,,0.26,7.0,,,,,1.2,3.9,5.2,11.9,21.7,1.0,0.6,,,0.7,,,9.8,,,0.7,,
Suba,2025-10-07 04:00:00,,,0.34,26.0,,,,,8.3,14.4,22.8,7.6,16.1,7.0,0.2,,,0.6,,,9.3,,,1.3,,
Suba,2025-10-07 05:00:00,,,0.53,42.0,,,,,24.8,23.4,48.2,2.1,14.7,8.0,0.0,,,0.7,,,9.0,,,1.1,,
Suba,2025-10-07 06:00:00,,,0.83,27.0,,,,,28.9,24.0,53.0,1.1,11.4,10.0,0.1,,,0.8,,,9.2,,,1.2,,
Suba,2025-10-07 07:00:00,,,0.49,16.0,,,,,10.6,14.8,25.5,5.9,11.0,7.0,0.0,,,1.3,,,10.6,,,1.8,,
Suba,2025-10-07 08:00:00,,,0.43,16.0,,,,,7.1,9.9,17.0,12.0,12.6,6.0,0.0,,,7.3,,,14.5,,,1.4,,
Suba,2025-10-07 09:00:00,,,0.41,9.0,,,,,5.9,9.2,15.2,13.5,30.5,7.0,0.0,,,3.1,,,17.6,,,0.9,,
Suba,2025-10-07 10:00:00,,,0.35,1.0,,,,,3.9,6.6,10.6,14.1,25.5,6.0,0.0,,,2.2,,,17.8,,,2.5,,
Suba,2025-10-07 11:00:00,,,0.34,67.0,,,,,3.2,3.5,6.7,15.7,21.6,0.0,0.0,,,0.8,,,19.5,,,2.3,,
Suba,2025-10-07 12:00:00,,,0.32,86.0,,,,,3.0,3.1,6.1,15.3,15.8,0.0,0.0,,,0.7,,,19.6,,,2.4,,
Suba,2025-10-07 13:00:00,,,0.38,359.0,,,,,5.2,6.9,12.1,13.9,12.3,7.0,0.0,,,1.0,,,19.7,,,0.3,,
Suba,2025-10-07 14:00:00,,,0.4,161.0,,,,,3.0,7.0,10.1,15.9,28.4,5.0,0.0,,,0.9,,,19.8,,,0.9,,
Suba,2025-10-07 15:00:00,,,0.39,161.0,,,,,4.9,7.3,12.2,14.3,20.3,7.0,0.0,,,0.8,,,19.6,,,1.2,,
Tunal,2025-10-05 00:00:00,1571.9,1.1,,191.0,,73.0,74.3,,1.4,7.4,8.8,17.2,18.0,3.0,0.0,564.0,0.0,0.4,,,,,,0.8,,1.6
Tunal,2025-10-05 01:00:00,559.6,6.9,,186.0,,75.0,77.8,,0.5,3.8,4.4,20.4,17.0,5.0,0.0,563.0,0.0,0.2,,,,,,0.7,,0.5
Tunal,2025-10-05 02:00:00,715.0,6.9,,184.0,,74.0,76.5,,1.3,4.3,5.6,18.2,12.0,7.0,0.0,563.0,0.0,0.3,,,,,,0.8,,0.7
Tunal,2025-10-05 03:00:00,1441.8,3.8,,178.0,,77.0,81.4,,1.8,4.4,6.3,17.6,27.0,7.0,0.0,563.0,0.0,0.4,,,,,,0.8,,1.5
Tunal,2025-10-05 04:00:00,2355.3,7.3,,190.0,,78.0,83.1,,2.4,10.0,12.5,10.8,20.0,17.0,0.0,563.0,0.0,0.8,,,,,,0.5,,2.3
Tunal,2025-10-05 05:00:00,3469.2,5.3,,183.0,,81.0,85.5,,15.6,15.1,30.8,2.0,29.0,16.0,0.0,564.0,3.0,1.2,,,,,,0.4,,3.5
Tunal,2025-10-05 06:00:00,3931.5,6.8,,159.0,,79.0,80.8,,23.6,13.4,37.0,3.6,45.0,12.0,0.0,564.0,53.0,1.2,,,,,,0.6,,3.7
Tunal,2025-10-05 07:00:00,1933.3,9.6,,208.0,,69.0,67.6,,7.8,7.8,15.7,12.3,31.0,8.0,0.0,565.0,147.0,0.9,,,,,,0.8,,1.7
Tunal,2025-10-05 08:00:00,840.4,7.9,,196.0,,60.0,59.2,,2.5,3.1,5.6,23.1,8.0,7.0,0.0,565.0,252.0,0.3,,,,,,1.1,,0.7
Tunal,2025-10-05 09:00:00,703.8,11.8,,185.0,,53.0,52.4,,1.8,2.5,4.4,30.7,11.0,5.0,0.0,565.0,268.0,0.3,,,,,,1.6,,0.6
Tunal,2025-10-05 10:00:00,702.4,9.8,,188.0,,51.0,50.4,,1.7,2.4,4.1,32.6,13.0,3.0,0.0,565.0,389.0,0.3,,,,,,1.6,,0.6
Tunal,2025-10-05 11:00:00,692.5,9.0,,161.0,,43.0,42.2,,3.8,2.2,6.1,32.3,14.0,2.0,0.0,564.0,820.0,0.3,,,,,,2.5,,0.6
Tunal,2025-10-05 12:00:00,675.1,8.1,,173.0,,42.0,42.2,,2.8,3.0,5.8,32.3,16.0,3.0,0.0,564.0,631.0,0.4,,,,,,2.3,,0.6
Tunal,2025-10-05 13:00:00,679.3,15.0,,154.0,,42.0,43.4,,3.7,2.0,5.7,30.4,15.0,4.0,0.0,563.0,447.0,0.3,,,,,,2.6,,0.5
Tunal,2025-10-05 14:00:00,568.1,6.0,,157.0,,43.0,43.0,,3.3,3.5,6.9,30.3,15.0,5.0,0.0,563.0,475.0,0.3,,,,,,2.2,,0.5
Tunal,2025-10-05 15:00:00,482.6,10.7,,155.0,,43.0,43.8,,3.4,2.9,6.3,30.5,14.0,2.0,0.0,562.0,437.0,0.3,,,,,,2.5,,0.4
Tunal,2025-10-05 16:00:00,568.1,11.6,,191.0,,41.0,42.1,,1.8,1.9,3.7,30.9,8.0,1.0,0.0,562.0,248.0,0.5,,,,,,1.6,,0.5
Tunal,2025-10-05 17:00:00,776.9,2.3,,192.0,,49.0,52.2,,1.1,3.7,4.8,29.3,8.0,5.0,0.0,562.0,37.0,0.5,,,,,,1.1,,0.7
Tunal,2025-10-05 18:00:00,742.1,3.8,,187.0,,61.0,64.8,,0.1,4.0,4.1,27.5,12.0,5.0,0.0,563.0,0.0,0.3,,,,,,1.2,,0.7
Tunal,2025-10-05 19:00:00,1000.2,3.1,,189.0,,69.0,72.1,,3.1,6.3,9.4,23.0,11.0,8.0,0.0,563.0,0.0,0.3,,,,,,1.1,,1.0
Tunal,2025-10-05 20:00:00,993.9,5.6,,194.0,,74.0,77.4,,3.7,5.4,9.1,20.5,12.0,9.0,0.0,564.0,0.0,0.3,,,,,,0.9,,0.9
Tunal,2025-10-05 21:00:00,1306.6,4.0,,186.0,,73.0,75.5,,4.6,9.2,13.8,14.5,20.0,11.0,0.0,564.0,0.0,0.7,,,,,,1.1,,1.3
Tunal,2025-10-05 22:00:00,1294.1,4.7,,179.0,,70.0,72.2,,6.0,9.2,15.3,11.7,24.0,10.0,0.0,564.0,0.0,0.5,,,,,,0.9,,1.2
Tunal,2025-10-05 23:00:00,1189.7,6.1,,210.0,,71.0,74.3,,3.4,7.7,11.2,12.6,21.0,8.0,0.0,564.0,0.0,0.6,,,,,,0.8,,1.1
Tunal,2025-10-06 00:00:00,2297.5,5.4,,267.0,,72.0,76.8,,11.9,13.6,25.5,8.7,22.0,22.0,0.0,564.0,0.0,0.7,,,,,,1.1,,2.2
Tunal,2025-10-06 01:00:00,1802.2,4.6,,216.0,,72.0,77.9,,5.3,9.6,14.9,9.6,20.0,4.0,0.0,563.0,0.0,0.5,,,,,,0.6,,1.7
Tunal,2025-10-06 02:00:00,1424.1,4.7,,233.0,,74.0,79.9,,4.2,7.4,11.7,7.1,19.0,5.0,0.0,563.0,0.0,0.4,,,,,,0.5,,1.3
Tunal,2025-10-06 03:00:00,1444.8,7.0,,207.0,,76.0,80.9,,2.6,6.4,9.1,8.1,16.0,2.0,0.0,563.0,0.0,0.4,,,,,,0.5,,1.4
Tunal,2025-10-06 04:00:00,3474.6,5.0,,234.0,,77.0,81.8,,18.3,11.2,29.6,2.2,17.0,13.0,0.0,563.0,0.0,0.7,,,,,,0.4,,3.3
Tunal,2025-10-06 05:00:00,5034.1,1.4,,222.0,,78.0,82.6,,43.9,15.7,59.6,1.3,37.0,14.0,0.0,563.0,6.0,1.2,,,,,,0.6,,5.1
Tunal,2025-10-06 06:00:00,7131.6,2.0,,238.0,,76.0,74.0,,61.0,19.0,80.0,2.5,33.0,24.0,0.0,564.0,90.0,2.5,,,,,,0.6,,7.3
Tunal,2025-10-06 07:00:00,12231.7,3.6,,245.0,,64.0,59.1,,87.7,27.1,114.8,3.6,47.0,32.0,0.0,564.0,185.0,4.0,,,,,,0.6,,12.2
Tunal,2025-10-06 08:00:00,8902.5,1.8,,254.0,,55.0,48.6,,53.9,24.8,78.8,9.9,88.0,24.0,0.0,564.0,582.0,3.4,,,,,,0.8,,9.1
Tunal,2025-10-06 09:00:00,1736.6,4.4,,207.0,,44.0,40.1,,5.0,4.9,9.9,26.2,66.0,10.0,0.0,565.0,569.0,0.7,,,,,,1.2,,1.7
Tunal,2025-10-06 10:00:00,1962.7,5.7,,198.0,,41.0,41.2,,4.9,5.2,10.1,27.3,18.0,10.0,0.0,564.0,346.0,0.6,,,,,,1.4,,1.9
Tunal,2025-10-06 11:00:00,2243.0,5.9,,176.0,,44.0,43.3,,10.6,9.6,20.2,24.0,18.0,10.0,0.0,564.0,206.0,0.6,,,,,,1.4,,2.1
Tunal,2025-10-06 12:00:00,1230.7,4.2,,188.0,,41.0,39.9,,4.4,2.5,7.0,26.7,22.0,5.0,0.0,563.0,500.0,0.5,,,,,,1.4,,1.1
Tunal,2025-10-06 13:00:00,3197.7,2.2,,280.0,,44.0,43.3,,9.8,7.2,17.1,29.2,11.0,9.0,0.0,562.0,433.0,0.6,,,,,,2.1,,3.1
Tunal,2025-10-06 14:00:00,5007.0,2.5,,288.0,,57.0,55.9,,14.6,13.0,27.6,29.6,40.0,24.0,0.1,562.0,231.0,1.1,,,,,,2.6,,4.9
Tunal,2025-10-06 15:00:00,5654.7,2.0,,264.0,,70.0,78.7,,18.9,20.6,39.5,19.6,55.0,18.0,1.2,562.0,133.0,0.9,,,,,,1.2,,5.7
Tunal,2025-10-06 16:00:00,4263.9,0.9,,242.0,,63.0,63.8,,9.4,10.4,19.8,21.3,33.0,14.0,0.0,562.0,248.0,1.0,,,,,,1.3,,4.4
Tunal,2025-10-06 17:00:00,1643.8,3.3,,209.0,,59.0,63.8,,1.8,6.9,8.7,17.4,33.0,8.0,0.0,562.0,45.0,0.5,,,,,,1.2,,1.6
Tunal,2025-10-06 18:00:00,2441.2,4.0,,190.0,,66.0,69.5,,9.3,9.5,18.9,12.8,20.0,9.0,0.0,563.0,0.0,0.6,,,,,,0.9,,2.4
Tunal,2025-10-06 19:00:00,3499.9,3.4,,191.0,,72.0,76.4,,10.6,16.9,27.5,5.6,28.0,15.0,0.0,563.0,0.0,0.4,,,,,,0.6,,3.4
Tunal,2025-10-06 20:00:00,3295.5,5.4,,163.0,,75.0,77.5,,19.8,16.6,36.5,6.5,35.0,11.0,0.0,564.0,0.0,0.5,,,,,,1.0,,3.1
Tunal,2025-10-06 21:00:00,3422.9,7.5,,209.0,,77.0,80.8,,8.6,13.2,21.8,6.5,37.0,10.0,0.0,564.0,0.0,0.3,,,,,,0.5,,3.1
Tunal,2025-10-06 22:00:00,2384.5,3.0,,205.0,,78.0,81.1,,10.1,12.3,22.4,6.7,24.0,9.0,0.0,564.0,0.0,0.3,,,,,,0.6,,2.2
Tunal,2025-10-06 23:00:00,1932.9,2.0,,225.0,,76.0,79.1,,7.4,11.0,18.5,5.2,32.0,8.0,0.0,564.0,0.0,0.2,,,,,,0.5,,1.9
Tunal,2025-10-07 00:00:00,5698.2,1.0,,286.0,,80.0,83.0,,31.6,18.5,50.2,4.1,,39.0,0.2,564.0,0.0,0.8,,,,,,0.9,,5.8
Tunal,2025-10-07 01:00:00,7815.7,5.2,,24.0,,83.0,88.4,,42.5,21.5,64.1,1.5,64.0,21.0,0.8,563.0,0.0,1.0,,,,,,0.8,,7.5
Tunal,2025-10-07 02:00:00,799.5,13.2,,117.0,,76.0,82.9,,2.5,3.5,6.1,23.0,57.0,1.0,0.6,563.0,0.0,0.2,,,,,,1.9,,0.8
Tunal,2025-10-07 03:00:00,1490.0,7.9,,205.0,,79.0,85.1,,4.2,5.8,10.0,19.1,10.0,4.0,0.6,563.0,0.0,0.2,,,,,,0.8,,1.4
Tunal,2025-10-07 04:00:00,8044.8,5.4,,77.0,,80.0,84.0,,28.7,17.7,46.4,8.7,8.0,7.0,0.0,563.0,0.0,0.6,,,,,,1.2,,8.1
Tunal,2025-10-07 05:00:00,11001.2,1.2,,88.0,,81.0,84.2,,65.1,26.7,91.9,2.7,22.0,17.0,0.0,563.0,4.0,1.2,,,,,,1.2,,11.6
Tunal,2025-10-07 06:00:00,5436.2,5.3,,190.0,,84.0,85.5,,35.4,22.0,57.5,2.4,23.0,12.0,0.0,563.0,49.0,0.8,,,,,,0.3,,5.4
Tunal,2025-10-07 07:00:00,9230.1,3.7,,239.0,,79.0,75.4,,44.2,24.9,69.1,4.5,,24.0,0.0,564.0,142.0,2.3,,,,,,0.6,,9.6
Tunal,2025-10-07 08:00:00,4044.5,2.4,,224.0,,66.0,61.9,,,,,,48.0,11.0,0.0,564.0,329.0,,,,,,,1.2,,4.1
Tunal,2025-10-07 09:00:00,1320.8,3.6,,212.0,,57.0,55.2,,,,,,26.0,6.0,0.0,565.0,298.0,,,,,,,1.4,,1.3
Tunal,2025-10-07 10:00:00,882.4,6.9,,195.0,,53.0,52.6,,1.9,1.9,3.9,21.2,13.0,4.0,0.0,564.0,440.0,0.3,,,,,,1.5,,0.8
Tunal,2025-10-07 11:00:00,1291.0,4.5,,192.0,,48.0,46.3,,3.7,4.1,7.9,21.4,12.0,3.0,0.0,564.0,630.0,0.4,,,,,,1.5,,1.2
Tunal,2025-10-07 12:00:00,804.2,6.6,,177.0,,41.0,41.1,,2.8,1.3,4.2,21.0,12.0,1.0,0.0,563.0,1054.0,0.4,,,,,,2.1,,0.8
Tunal,2025-10-07 13:00:00,832.4,5.7,,176.0,,39.0,38.8,,2.9,2.6,5.5,20.3,13.0,9.0,0.0,562.0,771.0,0.3,,,,,,2.2,,0.8
Tunal,2025-10-07 14:00:00,774.0,5.2,,194.0,,40.0,40.0,,6.5,3.1,9.8,20.9,18.0,5.0,0.0,562.0,622.0,0.5,,,,,,1.8,,0.7
Tunal,2025-10-07 15:00:00,7108.1,3.4,,304.0,,52.0,53.3,,26.3,16.2,42.6,16.3,18.0,17.0,0.0,561.0,283.0,1.9,,,,,,2.1,,6.7
Usaquen,2025-10-05 00:00:00,,,,130.0,,,,,,,,,0.1,0.0,0.0,,,,,,12.2,,,0.9,,
Usaquen,2025-10-05 01:00:00,,,,110.0,,,,,,,,,0.1,0.0,0.0,,,,,,12.3,,,1.1,,
Usaquen,2025-10-05 02:00:00,,,,123.0,,,,,,,,,3.4,1.9,0.0,,,,,,12.3,,,2.1,,
Usaquen,2025-10-05 03:00:00,,,,48.0,,,,,,,,,6.3,2.1,0.0,,,,,,12.0,,,0.2,,
Usaquen,2025-10-05 04:00:00,,,,117.0,,,,,,,,,7.9,0.6,0.0,,,,,,11.2,,,0.4,,
Usaquen,2025-10-05 05:00:00,,,,150.0,,,,,,,,,9.6,2.1,0.0,,,,,,10.8,,,0.7,,
Usaquen,2025-10-05 06:00:00,,,,126.0,,,,,,,,,12.9,3.3,0.0,,,,,,11.8,,,0.7,,
Usaquen,2025-10-05 07:00:00,,,,104.0,,,,,,,,,15.4,5.1,0.0,,,,,,13.6,,,1.7,,
Usaquen,2025-10-05 08:00:00,,,,260.0,,,,,,,,,10.2,7.6,0.0,,,,,,16.7,,,0.3,,
Usaquen,2025-10-05 09:00:00,,,,167.0,,,,,,,,,15.7,7.6,0.0,,,,,,16.3,,,1.3,,
Usaquen,2025-10-05 10:00:00,,,,146.0,,,,,,,,,18.1,9.4,0.0,,,,,,15.4,,,2.0,,
Usaquen,2025-10-05 11:00:00,,,,155.0,,,,,,,,,20.5,8.4,0.0,,,,,,15.9,,,2.5,,
Usaquen,2025-10-05 12:00:00,,,,189.0,,,,,,,,,11.3,3.5,0.0,,,,,,16.8,,,1.9,,
Usaquen,2025-10-05 13:00:00,,,,173.0,,,,,,,,,6.4,3.5,0.0,,,,,,17.3,,,2.3,,
Usaquen,2025-10-05 14:00:00,,,,143.0,,,,,,,,,4.4,4.3,0.0,,,,,,16.3,,,3.1,,
Usaquen,2025-10-05 15:00:00,,,,143.0,,,,,,,,,8.3,1.2,0.0,,,,,,17.1,,,3.1,,
Usaquen,2025-10-05 16:00:00,,,,135.0,,,,,,,,,6.5,0.1,0.0,,,,,,15.5,,,3.8,,
Usaquen,2025-10-05 17:00:00,,,,140.0,,,,,,,,,3.0,0.2,0.0,,,,,,14.7,,,2.8,,
Usaquen,2025-10-05 18:00:00,,,,196.0,,,,,,,,,2.6,1.3,0.0,,,,,,13.8,,,1.3,,
Usaquen,2025-10-05 19:00:00,,,,118.0,,,,,,,,,4.5,4.5,0.0,,,,,,13.2,,,1.7,,
Usaquen,2025-10-05 20:00:00,,,,143.0,,,,,,,,,1.2,1.1,0.0,,,,,,12.9,,,0.8,,
Usaquen,2025-10-05 21:00:00,,,,130.0,,,,,,,,,1.2,0.0,0.0,,,,,,13.0,,,2.6,,
Usaquen,2025-10-05 22:00:00,,,,95.0,,,,,,,,,0.1,0.0,0.0,,,,,,12.4,,,1.3,,
Usaquen,2025-10-05 23:00:00,,,,133.0,,,,,,,,,0.1,0.0,0.0,,,,,,11.9,,,1.6,,
Usaquen,2025-10-06 00:00:00,,,,131.0,,,,,,,,,2.6,0.0,0.0,,,,,,11.2,,,0.5,,
Usaquen,2025-10-06 01:00:00,,,,99.0,,,,,,,,,0.4,0.0,0.0,,,,,,9.7,,,0.3,,
Usaquen,2025-10-06 02:00:00,,,,103.0,,,,,,,,,1.9,1.2,0.0,,,,,,9.2,,,0.5,,
Usaquen,2025-10-06 03:00:00,,,,81.0,,,,,,,,,7.2,3.2,0.0,,,,,,9.0,,,0.8,,
Usaquen,2025-10-06 04:00:00,,,,123.0,,,,,,,,,8.4,3.8,0.0,,,,,,8.7,,,0.8,,
Usaquen,2025-10-06 05:00:00,,,,110.0,,,,,,,,,28.8,4.3,0.0,,,,,,8.4,,,0.3,,
Usaquen,2025-10-06 06:00:00,,,,349.0,,,,,,,,,40.4,6.5,0.0,,,,,,9.4,,,1.1,,
Usaquen,2025-10-06 07:00:00,,,,319.0,,,,,,,,,52.3,15.4,0.0,,,,,,12.1,,,0.6,,
Usaquen,2025-10-06 08:00:00,,,,327.0,,,,,,,,,54.1,19.2,0.0,,,,,,16.2,,,1.1,,
Usaquen,2025-10-06 09:00:00,,,,274.0,,,,,,,,,43.4,21.5,0.0,,,,,,16.9,,,0.7,,
Usaquen,2025-10-06 10:00:00,,,,224.0,,,,,,,,,37.2,20.7,0.0,,,,,,18.8,,,0.5,,
Usaquen,2025-10-06 11:00:00,,,,81.0,,,,,,,,,57.8,12.5,0.0,,,,,,18.6,,,0.3,,
Usaquen,2025-10-06 12:00:00,,,,76.0,,,,,,,,,15.0,8.9,0.0,,,,,,19.6,,,1.1,,
Usaquen,2025-10-06 13:00:00,,,,331.0,,,,,,,,,14.3,4.0,0.0,,,,,,20.0,,,0.5,,
Usaquen,2025-10-06 14:00:00,,,,101.0,,,,,,,,,12.8,2.8,0.0,,,,,,18.6,,,2.3,,
Usaquen,2025-10-06 15:00:00,,,,74.0,,,,,,,,,10.9,1.0,0.0,,,,,,19.3,,,0.6,,
Usaquen,2025-10-06 16:00:00,,,,210.0,,,,,,,,,24.1,2.8,0.0,,,,,,17.7,,,0.9,,
Usaquen,2025-10-06 17:00:00,,,,133.0,,,,,,,,,35.6,8.4,0.0,,,,,,16.0,,,2.6,,
Usaquen,2025-10-06 18:00:00,,,,134.0,,,,,,,,,6.0,5.9,0.0,,,,,,14.9,,,1.7,,
Usaquen,2025-10-06 19:00:00,,,,183.0,,,,,,,,,5.9,1.3,0.0,,,,,,14.2,,,1.0,,
Usaquen,2025-10-06 20:00:00,,,,105.0,,,,,,,,,5.8,1.0,0.0,,,,,,14.0,,,1.6,,
Usaquen,2025-10-06 21:00:00,,,,118.0,,,,,,,,,5.4,1.8,0.0,,,,,,13.8,,,0.9,,
Usaquen,2025-10-06 22:00:00,,,,130.0,,,,,,,,,6.3,3.5,0.0,,,,,,13.5,,,0.2,,
Usaquen,2025-10-06 23:00:00,,,,111.0,,,,,,,,,7.8,3.5,0.0,,,,,,13.5,,,1.8,,
Usaquen,2025-10-07 00:00:00,,,,103.0,,,,,,,,,9.7,0.5,0.1,,,,,,13.0,,,1.8,,
Usaquen,2025-10-07 01:00:00,,,,112.0,,,,,,,,,9.4,1.3,1.7,,,,,,12.1,,,2.0,,
Usaquen,2025-10-07 02:00:00,,,,111.0,,,,,,,,,2.8,0.3,0.8,,,,,,10.5,,,4.2,,
Usaquen,2025-10-07 03:00:00,,,,42.0,,,,,,,,,0.1,0.0,0.2,,,,,,9.6,,,0.5,,
Usaquen,2025-10-07 04:00:00,,,,18.0,,,,,,,,,0.1,0.0,0.0,,,,,,9.5,,,0.6,,
Usaquen,2025-10-07 05:00:00,,,,76.0,,,,,,,,,5.4,0.0,0.0,,,,,,9.1,,,0.5,,
Usaquen,2025-10-07 06:00:00,,,,208.0,,,,,,,,,6.5,3.9,0.0,,,,,,10.0,,,0.1,,
Usaquen,2025-10-07 07:00:00,,,,327.0,,,,,,,,,20.5,5.1,0.0,,,,,,12.8,,,0.2,,
Usaquen,2025-10-07 08:00:00,,,,328.0,,,,,,,,,28.3,9.0,0.0,,,,,,15.5,,,1.1,,
Usaquen,2025-10-07 09:00:00,,,,26.0,,,,,,,,,39.5,14.0,0.0,,,,,,15.8,,,1.0,,
